,MSSubClass,LotFrontage,LotArea,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,TotalBathrooms,Total_porch_sf,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No Garage,GarageYrBlt_1896.0,GarageYrBlt_1900.0,GarageYrBlt_1906.0,GarageYrBlt_1908.0,GarageYrBlt_1910.0,GarageYrBlt_1914.0,GarageYrBlt_1915.0,GarageYrBlt_1916.0,GarageYrBlt_1917.0,GarageYrBlt_1918.0,GarageYrBlt_1919.0,GarageYrBlt_1920.0,GarageYrBlt_1921.0,GarageYrBlt_1922.0,GarageYrBlt_1923.0,GarageYrBlt_1924.0,GarageYrBlt_1925.0,GarageYrBlt_1926.0,GarageYrBlt_1927.0,GarageYrBlt_1928.0,GarageYrBlt_1929.0,GarageYrBlt_1930.0,GarageYrBlt_1931.0,GarageYrBlt_1932.0,GarageYrBlt_1933.0,GarageYrBlt_1934.0,GarageYrBlt_1935.0,GarageYrBlt_1936.0,GarageYrBlt_1937.0,GarageYrBlt_1938.0,GarageYrBlt_1939.0,GarageYrBlt_1940.0,GarageYrBlt_1941.0,GarageYrBlt_1942.0,GarageYrBlt_1943.0,GarageYrBlt_1945.0,GarageYrBlt_1946.0,GarageYrBlt_1947.0,GarageYrBlt_1948.0,GarageYrBlt_1949.0,GarageYrBlt_1950.0,GarageYrBlt_1951.0,GarageYrBlt_1952.0,GarageYrBlt_1953.0,GarageYrBlt_1954.0,GarageYrBlt_1955.0,GarageYrBlt_1956.0,GarageYrBlt_1957.0,GarageYrBlt_1958.0,GarageYrBlt_1959.0,GarageYrBlt_1960.0,GarageYrBlt_1961.0,GarageYrBlt_1962.0,GarageYrBlt_1963.0,GarageYrBlt_1964.0,GarageYrBlt_1965.0,GarageYrBlt_1966.0,GarageYrBlt_1967.0,GarageYrBlt_1968.0,GarageYrBlt_1969.0,GarageYrBlt_1970.0,GarageYrBlt_1971.0,GarageYrBlt_1972.0,GarageYrBlt_1973.0,GarageYrBlt_1974.0,GarageYrBlt_1975.0,GarageYrBlt_1976.0,GarageYrBlt_1977.0,GarageYrBlt_1978.0,GarageYrBlt_1979.0,GarageYrBlt_1980.0,GarageYrBlt_1981.0,GarageYrBlt_1982.0,GarageYrBlt_1983.0,GarageYrBlt_1984.0,GarageYrBlt_1985.0,GarageYrBlt_1986.0,GarageYrBlt_1987.0,GarageYrBlt_1988.0,GarageYrBlt_1989.0,GarageYrBlt_1990.0,GarageYrBlt_1991.0,GarageYrBlt_1992.0,GarageYrBlt_1993.0,GarageYrBlt_1994.0,GarageYrBlt_1995.0,GarageYrBlt_1996.0,GarageYrBlt_1997.0,GarageYrBlt_1998.0,GarageYrBlt_1999.0,GarageYrBlt_2000.0,GarageYrBlt_2001.0,GarageYrBlt_2002.0,GarageYrBlt_2003.0,GarageYrBlt_2004.0,GarageYrBlt_2005.0,GarageYrBlt_2006.0,GarageYrBlt_2007.0,GarageYrBlt_2008.0,GarageYrBlt_2009.0,GarageYrBlt_2010.0,GarageYrBlt_2207.0,GarageYrBlt_No Garage,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
912,4.438110443402653,7.268453117386751,19.079575639322787,1.7304631471189666,2.5409627556327754,1.0,2.820334103642824,3.055641538058108,15.102254250439458,15.103851511653946,1.0,2.5409627556327754,2.820334103642824,2.820334103642824,2.820334103642824,2.5409627556327754,1.7304631471189666,9.897843946804546,3.2596737867230705,1.0,12.211682200474868,13.128184855608705,2.820334103642824,1.0,13.128184855608705,13.128184855608705,1.0,15.185965540731983,1.0,1.0,2.194317637875777,1.0,2.820334103642824,2.194317637875777,2.5409627556327754,3.6025944687727294,3.2596737867230705,1.0,2.5409627556327754,2.5409627556327754,2.5409627556327754,12.74046901959162,3.055641538058108,3.055641538058108,2.194317637875777,1.0,1.0,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.885846472488202,1.7304631471189666,16.493025864123567,2.194317637875777,1.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
390,3.750250297485029,6.357203202420049,20.191465374658584,1.0,2.5409627556327754,1.0,2.820334103642824,3.440268378362637,15.023122182650834,15.103851511653946,1.0,2.5409627556327754,2.820334103642824,2.820334103642824,1.7304631471189666,2.5409627556327754,3.055641538058108,9.520649910578081,1.7304631471189666,10.660155071392573,9.405230292304964,12.708649944413567,1.0,1.7304631471189666,13.013683020322897,10.752378680578557,1.0,14.026776567947474,1.7304631471189666,1.0,1.7304631471189666,1.0,2.820334103642824,1.7304631471189666,2.5409627556327754,3.440268378362637,3.2596737867230705,1.0,2.5409627556327754,2.5409627556327754,1.7304631471189666,10.616086912297321,3.055641538058108,3.055641538058108,2.194317637875777,1.0,8.184917181536692,7.881187323763808,1.0,1.0,1.0,2.5409627556327754,2.194317637875777,1.0,3.2596737867230705,2.194317637875777,15.523054953943134,2.194317637875777,9.530047046365183,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
356,3.055641538058108,6.80273872401839,20.564823200042962,1.7304631471189666,1.0,1.0,3.055641538058108,3.055641538058108,15.170316253871071,15.170316253871071,7.7707662019989225,2.5409627556327754,2.820334103642824,2.194317637875777,2.820334103642824,2.5409627556327754,2.194317637875777,11.56205956952421,3.2596737867230705,1.0,11.732272285545115,13.543063139022069,2.194317637875777,1.7304631471189666,13.565365086186024,1.0,1.0,13.565365086186024,1.7304631471189666,1.0,2.194317637875777,1.0,2.5409627556327754,1.7304631471189666,2.194317637875777,3.2596737867230705,3.2596737867230705,1.0,2.5409627556327754,2.194317637875777,2.194317637875777,10.715841640087826,3.055641538058108,3.055641538058108,2.194317637875777,8.020909424392293,5.2631607783924865,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.750250297485029,2.5409627556327754,15.65888121096745,2.5409627556327754,8.426427090052128,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1209,3.885846472488202,6.968980585391403,21.335702043639763,1.7304631471189666,2.5409627556327754,1.0,3.055641538058108,2.820334103642824,15.170316253871071,15.170316253871071,1.0,2.194317637875777,2.820334103642824,2.194317637875777,2.820334103642824,2.5409627556327754,3.2596737867230705,1.0,3.2596737867230705,1.0,13.276750735186013,13.276750735186013,1.0,1.7304631471189666,13.276750735186013,12.473246903042902,1.0,14.932208013876124,1.0,1.0,2.194317637875777,1.7304631471189666,2.5409627556327754,1.7304631471189666,2.194317637875777,3.6025944687727294,3.2596737867230705,1.7304631471189666,3.055641538058108,2.194317637875777,2.194317637875777,11.072964688066048,3.055641538058108,3.055641538058108,2.194317637875777,11.889403514652981,7.732788372480494,1.0,1.0,1.0,1.0,2.5409627556327754,1.0,10.715841640087826,3.440268378362637,2.820334103642824,16.377358606421346,2.3782017963726023,12.292802622125064,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
783,4.128238685769432,5.745132396064701,19.09729727004672,1.0,2.5409627556327754,1.0,3.055641538058108,3.055641538058108,15.045906601351142,15.184403604277843,1.0,2.5409627556327754,2.820334103642824,2.820334103642824,2.820334103642824,2.5409627556327754,3.2596737867230705,1.0,3.2596737867230705,1.0,12.303705150821374,12.303705150821374,1.0,1.7304631471189666,12.303705150821374,12.303705150821374,1.0,14.270696004831407,1.0,1.0,2.194317637875777,1.0,2.5409627556327754,1.7304631471189666,2.5409627556327754,3.750250297485029,3.2596737867230705,1.7304631471189666,2.194317637875777,1.7304631471189666,1.0,1.0,2.5409627556327754,2.5409627556327754,2.194317637875777,1.0,9.954597211387142,8.24755142516836,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.6025944687727294,2.194317637875777,15.520201951720022,2.194317637875777,10.865134788128456,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
119,3.885846472488202,6.831327892742091,20.21723218876899,1.7304631471189666,2.5409627556327754,1.0,3.055641538058108,2.820334103642824,15.19064737641105,15.192206665778837,1.0,2.194317637875777,2.820334103642824,2.194317637875777,2.820334103642824,2.5409627556327754,3.2596737867230705,1.0,3.2596737867230705,1.0,12.252502530148577,12.252502530148577,1.0,1.7304631471189666,12.252502530148577,12.252502530148577,1.0,14.213850311239472,1.0,1.0,2.194317637875777,1.7304631471189666,2.5409627556327754,1.7304631471189666,2.194317637875777,3.6025944687727294,3.2596737867230705,1.7304631471189666,2.194317637875777,1.0,2.194317637875777,10.65390077895301,3.055641538058108,3.055641538058108,2.194317637875777,1.0,5.137710644618417,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.750250297485029,1.0,15.459779975799751,2.3782017963726023,5.137710644618417,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
358,4.237728197698832,7.491069783799412,19.453824448542463,1.7304631471189666,1.0,1.0,2.820334103642824,2.5409627556327754,15.116604610212223,15.116604610212223,8.020909424392293,2.5409627556327754,2.820334103642824,2.820334103642824,2.820334103642824,1.0,1.7304631471189666,10.025890350388508,3.055641538058108,9.978566621047088,11.105326135535595,13.295533670602968,1.0,1.7304631471189666,13.994234064922544,1.0,1.0,13.994234064922544,1.0,1.7304631471189666,1.7304631471189666,1.0,2.5409627556327754,1.7304631471189666,2.194317637875777,3.2596737867230705,2.5409627556327754,1.0,2.5409627556327754,2.5409627556327754,1.7304631471189666,9.930417557876343,3.055641538058108,3.055641538058108,2.194317637875777,8.724358962810534,1.0,9.978566621047088,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.750250297485029,1.0,15.779333805165246,1.9822467037532343,11.072964688066048,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
791,3.885846472488202,7.491069783799412,20.842254791481597,1.7304631471189666,1.0,1.0,3.2596737867230705,2.820334103642824,15.176583960216393,15.178149219316415,1.0,2.194317637875777,2.820334103642824,2.194317637875777,2.820334103642824,1.0,2.194317637875777,12.711845929912025,3.2596737867230705,1.0,9.64931139996047,13.439563774010221,1.0,1.7304631471189666,13.465101337745741,12.787620905657617,1.0,15.203103238438757,1.7304631471189666,1.0,2.194317637875777,1.7304631471189666,2.5409627556327754,1.7304631471189666,2.5409627556327754,3.6025944687727294,3.2596737867230705,1.7304631471189666,3.055641538058108,2.5409627556327754,2.194317637875777,11.034756014997894,3.055641538058108,3.055641538058108,2.194317637875777,8.873203454932757,8.184917181536692,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.6025944687727294,1.7304631471189666,16.631091507025204,2.687259219708678,10.103010378675691,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
126,1.0,5.137710644618417,18.201692459496925,1.7304631471189666,1.0,1.0,3.055641538058108,2.820334103642824,15.145138012244155,15.145138012244155,1.0,2.5409627556327754,2.820334103642824,2.194317637875777,2.820334103642824,2.5409627556327754,1.0,8.020909424392293,3.2596737867230705,1.0,13.004933207381988,13.338074434417361,2.820334103642824,1.7304631471189666,13.004933207381988,1.0,1.0,13.004933207381988,1.0,1.0,2.194317637875777,1.0,2.194317637875777,1.7304631471189666,2.5409627556327754,3.055641538058108,3.2596737867230705,1.7304631471189666,3.055641538058108,2.194317637875777,2.194317637875777,10.951171656935063,3.055641538058108,3.055641538058108,2.194317637875777,1.0,9.158132683068054,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,2.820334103642824,1.7304631471189666,15.238681038875203,2.194317637875777,9.158132683068054,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1096,1.0,6.684506656824126,17.193856155734885,1.7304631471189666,2.5409627556327754,1.0,3.440268378362637,2.820334103642824,15.160894616295455,15.160894616295455,1.0,2.194317637875777,2.820334103642824,2.194317637875777,2.820334103642824,2.5409627556327754,3.2596737867230705,1.0,3.2596737867230705,1.0,13.327489771398977,13.327489771398977,1.0,1.7304631471189666,13.364390898216676,1.0,1.0,13.364390898216676,1.0,1.0,1.7304631471189666,1.7304631471189666,2.194317637875777,1.7304631471189666,2.194317637875777,3.055641538058108,3.2596737867230705,1.0,2.5409627556327754,2.194317637875777,2.194317637875777,11.067536496617619,3.055641538058108,3.055641538058108,2.194317637875777,1.0,7.07328940298831,8.293500021268775,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,1.7304631471189666,1.7304631471189666,15.42773536611614,1.9822467037532343,9.22211358542376,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
362,4.340760310539713,6.80273872401839,19.651077977363784,1.7304631471189666,2.5409627556327754,1.0,3.2596737867230705,2.820334103642824,15.187526814497952,15.187526814497952,11.272201962485878,2.194317637875777,2.820334103642824,2.5409627556327754,2.194317637875777,2.820334103642824,2.820334103642824,1.0,2.820334103642824,1.0,1.0,1.0,1.0,1.7304631471189666,11.246736153405903,14.15398695655464,1.0,15.05886277478713,1.0,1.0,2.5409627556327754,1.0,2.820334103642824,1.7304631471189666,2.194317637875777,3.440268378362637,3.2596737867230705,1.7304631471189666,1.0,2.194317637875777,2.194317637875777,12.038947685692156,3.055641538058108,3.055641538058108,2.194317637875777,1.0,1.0,8.836797333082112,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.750250297485029,2.5409627556327754,15.05886277478713,2.5409627556327754,8.836797333082112,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
